CO2(g/s),Velocity(km/h),Acceleration(m/s2),EngineLoad(%),EngineRPM(rpm),ThrottlePosition(Manifold)(%),TurboBoost&VacuumGauge(psi), Altitude(m)
0.353795292,105.4978714,-0.583530003,13.33333397,3274.25,14.90196133,-10.78398132,238.6458862
0.818619116,103.3971634,-0.551666683,0,3223,14.90196133,-11.94428253,238.6230221
0.629437803,101.4111633,-0.62625885,0,3170.25,14.90196133,-11.94428253,238.7179772
0.362406182,99.15663147,-0.525360108,0,3059.5,14.90196133,-11.94428253,238.6743466
0.032166948,97.26533508,-0.818267397,0,3003.25,14.90196133,-11.94428253,238.8055704
0,94.31957245,-0.426277586,0,2946.25,14.50980377,-11.94428253,238.6050962
0.203226066,92.78497314,-0.405750272,0,2900.5,14.50980377,-11.94428253,238.7822082
1.580611142,91.32427216,-0.475959778,0,2844.75,14.11764717,-11.94428253,239.3279153
0,89.61081696,-0.565626358,0,2779.75,14.11764717,-11.94428253,239.8773181
0.316467732,87.57456207,-0.611481136,0,2722.75,14.11764717,-11.94428253,240.4784974
0.025245428,85.37322998,-0.882032183,0,2671,13.72549057,-11.94428253,240.8967968
0,82.19791412,-0.685181086,0,2475,14.11764717,-11.94428253,241.3378239
0,79.73126221,-1.757346261,0,2280.25,13.72549057,-11.94428253,241.354081
0.013973264,73.40481567,-2.757758033,0,2041.75,14.11764717,-11.94428253,241.2951445
0.002911159,63.47688675,-2.635805342,0,1795,13.33333397,-11.94428253,240.8946664
0.013336435,53.98798752,-1.485328675,0,1709.5,12.15686321,-11.94428253,240.2043364
0.021205453,48.64080429,-0.136607489,0,1664.5,12.54901981,-11.94428253,239.6895457
0.006306486,48.14901733,-0.320736567,17.64705849,1515,13.72549057,-11.94428253,240.7403882
0.014200569,46.99436569,-0.026517444,0,1632,14.90196133,-10.20382977,240.8001615
0.013272656,46.89890289,0.348661211,46.66666794,2026.75,23.92156982,-4.25728226,240.7378888
0.023966133,48.15408325,0.5135515,59.60784531,2071,25.09803963,-4.40232086,240.75424
0.046518802,50.00286865,0.235651864,58.03921509,2114.25,23.92156982,-4.83743382,241.4278738
0.072724538,50.85121536,0.876561272,54.50980377,2153,23.13725471,-5.12750912,242.4329897
0.077092806,54.00683594,0.463466644,44.70588303,2198.25,21.17647171,-6.14277363,243.1139038
0.417392217,55.67531586,-0.109851625,8.23529434,2225,12.94117641,-8.89849091,243.7379642
1.223195739,55.27985001,-0.043241714,0,2174.25,14.50980377,-11.94428253,244.6671241
1.096129444,55.12417984,-0.351540247,0,2137.25,14.11764717,-11.94428253,244.8432975
0.071498608,53.85863495,-0.635956658,0,2107.25,14.11764717,-11.94428253,244.8969098
0.125258853,51.56919098,0.109875997,0,2085,14.11764717,-11.94428253,245.3616148
0.000271431,51.96474457,-0.509949792,0,2046.75,13.72549057,-11.94428253,245.3578787
0.001591272,50.12892532,0.452166664,32.54901886,2051,18.03921509,-10.78398132,245.8430453
0,51.75672531,0.3026655,29.01960754,2041.25,18.03921509,-9.62367916,245.5826442
0,52.84632111,-0.518115364,26.66666794,2072.5,17.25490189,-9.62367916,245.429827
0.166287261,50.9811058,0.716189281,23.13725471,2087.25,17.64705849,-9.62367916,244.6897519
0.042320369,53.55938721,-0.050849917,17.64705849,2072.5,16.86274529,-11.21909428,244.3438352
0.062149585,53.37632751,-0.266164142,17.25490189,2097,16.07843208,-11.36413193,243.4004506
0,52.4181366,-0.423714319,20,2105.25,15.68627453,-10.78398132,242.4272164
0.119691878,50.89276505,0.116613175,9.8039217,2096.25,14.11764717,-12.08932018,241.6957576
0.136937206,51.31257248,-0.163664289,0,2072.75,13.72549057,-11.94428253,241.3642888
0.024992546,50.72338104,-0.371250575,0,2028.75,14.11764717,-11.94428253,241.1268733
0.081202625,49.38687897,-0.650629469,0,1880.5,13.72549057,-11.94428253,241.112905
0,47.04461288,-0.816115272,0,1781,12.94117641,-11.94428253,241.1494586
0,44.1065979,-1.188403236,16.07843208,1478.25,12.94117641,-11.94428253,241.2431971
0.106641067,39.82834625,-1.05981085,16.07843208,1111.75,13.33333397,-9.76871681,241.2229533
0.29606449,36.01302719,-1.035002603,23.13725471,937.5,13.33333397,-10.20382977,241.2837431
0.107892098,32.28701782,-1.839632986,28.23529434,802,12.94117641,-10.05879211,241.1118458
0.179671863,25.66433907,-1.262413661,25.49019623,797.75,12.94117641,-10.05879211,241.0700485
0.02561213,21.11964989,-0.340094567,41.5686264,2183.75,20.3921566,-7.30307531,241.2658623
0.00382512,19.89530945,0.812099244,41.17647171,2369.25,21.96078491,-6.86796188,241.0448531
0.214618365,22.81886673,1.083616681,43.92156982,2525.5,21.56862831,-6.86796188,241.5897093
0.510718564,26.71988678,0.884794658,47.05882263,2715.25,23.13725471,-5.99773598,241.9501494
0.89504466,29.90514755,1.204910278,59.2156868,2943,25.09803963,-4.54735851,241.6638537
1.550327077,34.24282455,0.880260469,12.54901981,3073,17.64705849,-11.07405663,241.8534455
2.441867948,37.41176224,0.647024578,33.33333206,1822.25,23.92156982,-10.78398132,242.1143847
2.472884898,39.74105072,0.241189533,92.54901886,1988.25,40,-1.35652828,242.1423314
0.240420383,40.60933304,0.689223606,85.49019623,2307.25,32.54901886,-1.93667889,241.9003905
1.864776633,43.09053802,0.742560494,87.05882263,2464.5,33.33333206,-0.77637672,241.8028282
3.015213507,45.7637558,0.6655248,14.11764717,2567,12.94117641,-11.36413193,241.7339492
2.933687292,48.15964508,-0.145485136,54.11764908,1860.25,22.74509811,-10.63894272,241.9088054
3.625489511,47.63589859,-0.008373261,81.96078491,1890.5,30.58823586,-3.38705635,242.3126916
0,47.60575485,0.768882964,87.45098114,1963.75,32.94117737,-1.06645203,242.3389633
1.437438339,50.37373352,0.558041467,80,2066.25,29.41176605,-2.51682949,242.0350108
2.223447007,52.3826828,0.602614086,74.90196228,2223.75,26.27450943,-3.8221693,241.7127396
2.246754192,54.55209351,0.230675803,60.39215851,2286.25,25.49019623,-4.11224461,241.4714955
2.265322306,55.3825264,0.472787219,60.7843132,2341.5,25.49019623,-4.25728226,241.4095352
2.41700497,57.08456039,0.575790406,63.52941132,2381.25,26.66666794,-3.67713165,241.27295
2.543018646,59.15740585,0.251576106,61.17647171,2436.25,26.27450943,-3.8221693,241.1934949
2.653641076,60.06307983,0.353404153,9.8039217,2498.25,12.94117641,-6.14277363,241.2157329
2.785918802,61.33533478,0.122749539,16.86274529,1589,16.47058868,-12.08932018,241.3053106
2.799298462,61.77723312,-0.054288439,51.76470566,1887,22.35294151,-6.57788658,241.5557304
0.024189167,61.58179474,-0.002067356,60.7843132,1912,23.13725471,-4.83743382,241.7169846
0.991741096,61.57435226,0.0911861,50.98039246,1955,21.17647171,-6.57788658,241.978964
1.53748952,61.90262222,0.197305681,29.80392265,1949.25,16.47058868,-9.76871681,242.148701
1.163361175,62.61292267,0.011903975,45.49019623,1958.25,20.7843132,-6.86796188,242.6507675
0.916061055,62.65577698,0.044007831,41.17647171,1967.75,19.6078434,-6.86796188,243.1179789
0.654532823,62.81420517,-0.2919462,39.2156868,1971,19.6078434,-7.15803719,243.5011492
1.158774409,61.76319885,-0.185108183,38.82352829,1975,19.6078434,-7.30307531,243.9519603
0.785061181,61.09680939,-0.0013521,11.76470566,1979.25,12.54901981,-12.23435783,243.894988
0.893029446,61.09194183,0.317724017,33.33333206,1941.25,13.72549057,-9.91375446,243.9602385
0.846554199,62.23574829,-0.209190581,40,1925.5,18.8235302,-7.44811296,243.9580386
0,61.4826622,0.087520811,38.4313736,1925.5,13.72549057,-7.30307531,243.9568786
0.933431169,61.79773712,-0.014211867,0,1908.75,13.33333397,-12.23435783,244.1812684
0.578821428,61.7465744,-0.506801606,0,1869.5,13.33333397,-11.79924488,244.3852021
0.136963332,59.92208862,-0.517726472,0,1826.5,13.33333397,-11.94428253,244.9755261
0,58.05827332,-0.631536908,0,1774,12.94117641,-11.94428253,246.2996575
0,55.78474045,-0.757907233,0,1691.25,12.54901981,-11.94428253,247.0544753
0.140443611,53.05627441,-0.608117844,0,1666.5,12.54901981,-11.94428253,247.313616
0.126789043,50.86705017,-0.213156806,0,1652.5,12.54901981,-11.94428253,247.2696866
0.305016713,50.09968567,-0.105475319,0,1640.75,12.54901981,-11.94428253,247.1668022
0.214035012,49.71997452,-0.281087028,0,1579.5,12.54901981,-11.94428253,246.0991201
0.244451188,48.70806122,-0.364270742,0,1532,12.15686321,-11.94428253,245.4368169
0.077603305,47.39668655,-0.785904989,0,1465.5,12.54901981,-11.94428253,244.939621
0,44.56742859,-1.671993467,12.94117641,1251.5,12.94117641,-11.79924488,244.5555892
0,38.54825211,-2.708948456,14.90196133,1099.5,13.33333397,-9.91375446,244.7045264
0,28.79603767,-2.528681225,23.92156982,934.75,13.33333397,-10.05879211,244.7205375
0.095655483,19.69278526,-1.229627661,21.96078491,1908,12.94117641,-8.60841465,245.6565637
0.024836666,15.26612568,-0.253680017,49.01960754,1937.5,20.7843132,-6.14277363,245.8439395
0.005113486,14.35287762,0.891316994,36.47058868,2095.5,20.7843132,-7.59315062,246.5297034
0.053845837,17.5616188,0.660007267,17.25490189,2173.5,18.4313736,-10.63894272,247.1163813
0.189650922,19.93764496,0.616624089,18.8235302,2119.5,15.68627453,-11.21909428,247.3348978
0.296994177,22.15749168,0.09742525,16.47058868,2077.25,14.50980377,-11.21909428,247.3654273
0,22.50822258,0.406257842,24.31372643,1993.5,19.6078434,-10.78398132,247.1776231
0,23.97075081,0.245055622,47.84313965,2188.5,21.56862831,-6.57788658,245.6954479
0,24.85295105,0.917929014,18.8235302,2294,20.3921566,-8.463377,246.1279675
1.063837159,28.1574955,0.820851856,19.2156868,2294.5,16.47058868,-10.49390602,247.0585333
0.906802769,31.11256218,0.262097783,20,2269,16.86274529,-10.20382977,247.7770364
0,32.0561142,-0.691728064,21.96078491,2241.75,18.03921509,-10.63894272,248.81575
0.087055885,29.56589317,0.814053747,22.74509811,2248.75,16.47058868,-9.18856621,249.4167732
0,32.49648666,0.130961736,18.8235302,2233.25,16.86274529,-10.78398132,249.3390856
0.188429585,32.96794891,0.348174839,25.49019623,2238,18.03921509,-9.47864151,249.4785312
0,34.22137833,-0.665663614,28.23529434,2275.5,19.2156868,-9.33360291,248.988603
0.100661015,31.82498932,0.108773972,35.29411697,2376.75,21.17647171,-8.1733017,249.0214239
0.001303868,32.21657562,0.03628625,40,2566,22.35294151,-6.57788658,249.36794
0.29380037,32.34720612,-0.389211444,41.96078491,2783.25,23.92156982,-4.54735851,249.4244229
1.820026552,30.94604492,0.515767203,58.4313736,3282.25,29.80392265,-3.2420187,250.2489579
2.212474394,32.80280685,1.293792725,65.88235474,3341.75,17.25490189,-11.79924488,251.3866026
3.5214721,37.46046066,0.585147011,52.15686417,2104.75,17.25490189,-9.18856621,251.4393893
3.862733143,39.5669899,0.052951178,98.8235321,2141,23.92156982,-0.63133907,251.3905345
0.146291878,39.75761414,0.720773272,99.60784149,2295.75,49.80392075,-0.63133907,251.1290433
1.431033321,42.35239792,0.653340022,99.60784149,2435.5,50.19607925,-0.63133907,250.9091896
3.291599353,44.704422,0.088312361,6.66666698,2433,12.15686321,-10.34886742,250.675405
3.820734103,45.0223465,-0.060558319,54.50980377,1845.25,22.35294151,-9.91375446,250.6504286
1.406020022,44.80433655,0.625884797,96.86274719,1843,44.31372452,-0.63133907,250.9431827
0,47.05752182,0.665713417,98.03921509,1932.5,28.23529434,-2.9519434,251.1473044
2.276655387,49.45409012,0.562738842,67.45098114,2091.75,24.31372643,-4.40232086,250.8398865
2.101960262,51.47994995,0.425067478,59.60784531,2144.5,20.7843132,-11.65420723,250.9487101
1.750945468,53.01019287,0.099553003,0,2115.25,13.72549057,-11.94428253,250.9863862
1.427633738,53.36858368,-0.153988733,0,2077.75,14.11764717,-11.94428253,250.5493676
0,52.81422424,-0.453285639,0,2042.25,13.72549057,-11.94428253,250.6604736
0,51.18239594,-0.519311694,38.03921509,2072.25,21.56862831,-9.76871681,250.6025876
0.136595177,49.31287384,0.417434906,58.03921509,2070,23.52941132,-4.98247147,250.7256485
0,50.8156395,0.222517647,52.54901886,2119.25,23.13725471,-5.27254677,250.8332652
1.067816158,51.61670303,0.1990668,50.58823776,2168.75,22.74509811,-5.41758442,250.5733246
1.705484928,52.33334351,0.384191936,52.94117737,2211.5,23.52941132,-5.41758442,250.7496698
1.348279975,53.71643448,0.486116408,51.76470566,2273.25,23.52941132,-5.41758442,251.3250261
1.061689873,55.46645355,0.612855489,50.58823776,2373.5,23.52941132,-5.56262207,251.6007169
1.290250204,57.67273331,0.468624961,46.27450943,2416,23.52941132,-5.56262207,251.5621974
1.71060756,59.35978317,0.258884431,43.13725662,2450,22.74509811,-6.14277363,251.4976492
1.576669212,60.29176712,0.198026233,7.84313726,2465,12.94117641,-9.47864151,251.6499936
1.858441344,61.00466156,-0.270853042,0,2409.25,12.94117641,-11.94428253,251.659785
1.602690097,60.02959061,-0.187606811,6.27450991,1500.75,13.33333397,-11.79924488,251.3622227
0,59.35420609,-0.134165022,0,1270,12.94117641,-9.62367916,251.0248175
0,58.87121201,-0.473425125,19.6078434,1796,20.3921566,-12.08932018,250.7120565
0.217976872,57.16688156,-0.404325061,47.45098114,1800.75,20.3921566,-6.28781128,250.6850136
0.185040912,55.71131134,0.503781636,47.84313965,1807.5,20.3921566,-6.14277363,251.0226313
0.879217448,57.52492523,0.284024344,47.05882263,1834.5,20.3921566,-6.43284893,250.9782192
0.781801305,58.54741287,0.018950569,33.33333206,1856,18.03921509,-8.31833935,250.880602
0.614596802,58.61563492,0.108360714,31.37254906,1857,18.03921509,-8.60841465,251.0461352
0.526782436,59.00573349,0.053251056,31.37254906,1853.25,17.64705849,-8.7534523,251.2226435
0.409818167,59.19743729,-0.039296681,34.50980377,1854,18.4313736,-8.1733017,251.3765766
0.27471328,59.05596924,-0.112760333,34.11764908,1853.25,18.4313736,-8.02826405,251.4757909
0.221952307,58.65003204,-0.171989864,1.96078432,1804.25,12.15686321,-10.78398132,252.443832
0.455410415,58.03086853,-0.247541003,0,1811.25,13.33333397,-12.08932018,252.9471241
0.561633342,57.13972092,0.002095964,0,1791.25,12.94117641,-11.94428253,253.3582906
0.149344769,57.14726639,-1.026417414,0,1715.25,12.54901981,-11.94428253,253.9262846
0.283679347,53.4521637,-1.152864033,0,1469.75,12.15686321,-11.94428253,254.0250387
0.29868207,49.30185318,-2.147375742,27.05882454,1005,12.15686321,-10.78398132,253.9815394
0.419508537,41.57130051,-2.639389039,22.74509811,949.75,13.33333397,-10.20382977,253.8421316
0.253358962,32.06949997,-1.233221161,22.74509811,949.75,12.94117641,-9.91375446,253.2675081
0.454604071,27.62990379,-0.701824294,29.41176605,892.5,12.94117641,-10.05879211,252.9284941
0,25.10333633,-1.293369397,37.25490189,2484.75,16.47058868,-8.31833935,253.2414468
0.100702022,20.4472065,0.9368213,15.29411793,2427.25,15.68627453,-11.07405663,254.0409828
0.231155639,23.81976318,0.730111864,3.92156863,1484.25,12.15686321,-10.92901802,253.9935889
0.437832905,26.44816589,0.214897264,17.64705849,1486.5,12.54901981,-8.89849091,253.2313644
0,27.22179604,-0.443167689,16.47058868,1451,15.29411793,-11.65420723,252.2421971
0.011727235,25.62639236,-0.095177225,57.25490189,1496,24.70588303,-6.86796188,251.438478
0.150294764,25.28375435,0.348150994,99.21569061,1610.5,43.13725662,-0.63133907,251.2788489
0.511518719,26.53709793,1.699234644,99.21569061,1997.25,44.70588303,-0.63133907,251.4094199
1.386780652,32.65434265,1.905781428,99.60784149,2217.25,46.27450943,-0.63133907,251.0328631
1.901529907,39.51515579,0.783880022,77.2549057,1887.25,13.33333397,-12.23435783,250.6111906
2.215476998,42.33712387,-0.113402472,29.80392265,1620.25,12.15686321,-11.36413193,250.1090677
3.126907753,41.92887497,0.102345147,54.90196228,1652,19.2156868,-5.56262207,250.0527239
0,42.2973175,-0.075878567,54.50980377,1706.75,21.17647171,-5.12750912,249.9567548
0.515229266,42.02415466,-0.283434125,50.98039246,1750.5,20.3921566,-5.27254677,249.8548511
0.927141081,41.00379181,1.087276669,47.05882263,1790.25,19.6078434,-5.85269737,249.8023063
0.741854498,44.91798782,-0.013637542,9.01960754,1818.75,11.76470566,-9.18856621,250.0341963
0.636306008,44.86889267,-0.130196678,0,1790.25,13.33333397,-12.23435783,250.0224486
0.720882665,44.40018463,-0.428094864,0,1750.25,12.54901981,-11.94428253,249.9638632
0,42.85904312,-0.618601906,0,1162.25,12.54901981,-11.79924488,249.8756903
0.248036557,40.63207626,-1.363542344,20.7843132,1018,15.68627453,-10.20382977,249.9253204
0.082061878,35.72332382,-2.238922119,24.70588303,879.25,13.33333397,-10.05879211,250.1713628
0.084331032,27.66320419,-1.445495286,28.62745094,776,12.94117641,-10.05879211,250.524659
0.293531649,22.45942116,-0.825862886,34.50980377,902.5,12.94117641,-9.91375446,250.4811469
0,19.48631477,-0.11463695,34.90196228,1948.5,18.8235302,-8.1733017,249.8599195
0,19.07362175,0.268350708,15.68627453,1971.25,14.11764717,-11.07405663,249.8427759
0.537061078,20.0396843,-0.144081647,40.39215851,1993.5,19.6078434,-9.91375446,249.8309966
0.137928732,19.52099037,0.436429447,30.98039246,2008.25,15.29411793,-10.78398132,250.0379619
0,21.09213638,0.339269639,25.88235283,2040,15.29411793,-9.76871681,250.0494783
0.504788726,22.31350708,0.717307197,22.35294151,2015.5,18.03921509,-10.63894272,249.8589984
0,24.89581299,0.489081806,28.23529434,2087.5,18.8235302,-8.463377,250.3687129
0,26.65650749,0.409626961,37.25490189,2152,20.3921566,-8.1733017,250.8354022
0,28.13116455,0.388849578,40,2234.75,21.56862831,-7.30307531,250.5283342
0.298067977,29.53102303,0.410734811,42.35294342,2405.25,23.13725471,-6.72292423,250.2947736
1.047719739,31.00966835,0.885386467,43.52941132,2595.5,24.31372643,-3.38705635,248.7925016
1.515724611,34.19705963,0.385783514,67.05882263,3252.25,32.94117737,-1.64660358,248.2024169
2.060712454,35.58588028,0.558471681,54.90196228,3068.75,17.25490189,-12.08932018,248.0660208
4.108084876,37.59637833,0.248260497,91.37255096,2111.25,18.4313736,-5.27254677,247.3550109
3.819492276,38.49011612,1.357131533,99.60784149,2318.25,50.58823776,-0.63133907,248.0964488
0.25433249,43.37578964,1.012131375,98.8235321,2505.75,51.37255096,-0.63133907,247.5316912
3.367115272,47.01946259,0.854877894,21.17647171,2679,13.72549057,-0.63133907,246.6879214
3.755094792,50.09702301,0.009236867,9.4117651,2091.5,20.7843132,-12.23435783,246.4694114
3.771937556,50.13027573,-0.258730783,67.45098114,2032,28.23529434,-2.37179184,246.7366385
0,49.19884491,0.448231167,56.07843399,2071.75,25.49019623,-4.83743382,247.0830175
1.73109211,50.81247711,0.191814636,41.5686264,2075,21.17647171,-6.43284893,247.2557058
1.782154774,51.5030098,0.258227453,36.47058868,2074.25,18.4313736,-7.01299953,247.1694743
1.375550639,52.43262863,-0.337341097,25.88235283,2045.25,19.2156868,-9.18856621,247.1817153
0.938446389,51.21820068,-0.600755478,44.70588303,2018.25,20.7843132,-7.15803719,246.9731894
0.187863233,49.05548096,-0.000739628,47.05882263,2021.75,21.56862831,-6.43284893,246.410598
0.383472526,49.0528183,0.673308903,56.86274719,2014.25,24.70588303,-5.12750912,244.8368898
0.724610882,51.47673035,0.626885094,73.72549438,2039,27.45098114,-3.96720695,244.5437579
1.209799825,53.73351669,1.974560419,61.17647171,2112.5,23.92156982,-4.40232086,244.5894209
1.710775116,60.8419342,-0.692832733,54.50980377,2122,21.56862831,-6.72292423,244.4170263
1.708508728,58.34773636,-0.64043575,7.05882359,2070.25,18.4313736,-11.21909428,244.2622451
1.9765503,56.04216766,-1.598152583,48.62745285,2058.25,12.94117641,-11.21909428,246.5313267
1.493210343,50.28881836,0.037559933,54.90196228,2054.75,23.13725471,-5.70765972,249.5699437
0.441380138,50.42403412,0.053416358,43.13725662,2092,20.7843132,-5.99773598,250.9487213
1.410827802,50.61633301,0.663755206,64.31372833,2119.5,46.66666794,-5.27254677,251.5610235
1.58957844,53.00585175,1.590097214,99.60784149,2222.75,48.62745285,-0.63133907,251.2225148
1.441601674,58.73020172,1.321603986,100,2321,50.19607925,-0.63133907,251.3822282
3.068541298,63.48797607,1.031197444,100,2515,50.98039246,-0.63133907,251.3398835
3.560812586,67.20028687,0.222536722,99.60784149,2607.75,52.54901886,-0.63133907,251.3726408
3.590833188,68.00141907,-0.085158878,6.27450991,2679.75,13.72549057,-11.07405663,249.6568575
3.837170628,67.69484711,-0.161548192,41.96078491,2057.5,22.35294151,-8.463377,247.4507424
3.797906662,67.11327362,0.247243244,55.68627548,2077,23.52941132,-5.27254677,245.5287271
0.055087378,68.0033493,0.238232083,56.07843399,2109.5,23.13725471,-5.56262207,244.7374926
1.315755575,68.8609848,0.148277283,49.01960754,2159,21.96078491,-6.14277363,244.3863913
1.591438066,69.39478302,0.017310247,50.58823776,2181.75,21.56862831,-5.99773598,243.9785346
1.494705138,69.45709991,0.296700797,42.35294342,2211,22.74509811,-7.01299953,243.6156353
1.476224244,70.52522278,0.329678853,64.31372833,2238.25,25.09803963,-4.25728226,243.528848
1.612727336,71.71206665,0.281840431,51.37255096,2274.25,23.52941132,-5.56262207,243.6892746
1.949875961,72.7266922,0.412538317,56.07843399,2344,27.05882454,-0.63133907,243.7885764
1.682372552,74.21183014,0.599672531,100,2394.5,50.19607925,-0.63133907,243.8257992
2.030044144,76.37065125,0.716709558,99.60784149,2455.25,50.98039246,-0.63133907,243.9348476
3.35338659,78.95080566,0.519669853,100,2502.5,51.37255096,-0.63133907,244.0416618
3.78553794,80.82161713,0.463345844,99.60784149,2560.75,52.15686417,-0.63133907,243.9305508
3.704199333,82.48966217,0.504069858,99.60784149,2665.5,52.54901886,-0.63133907,243.518787
3.898780699,84.30431366,0.708897908,100,2724.75,52.94117737,-0.63133907,242.9120928
4.061536843,86.85634613,0.547924042,100,2776.75,53.72549057,-0.63133907,242.3361407
4.075102317,88.82887268,0.545116,100,2825.5,54.50980377,-0.63133907,242.1789482
4.00080526,90.79129028,0.416681503,99.60784149,2882,54.90196228,-0.63133907,242.3038725
4.159550212,92.29134369,0.447018942,99.60784149,2927.75,55.68627548,-0.63133907,242.3801356
3.93461169,93.90061188,0.5431811,100,2977.25,56.07843399,-0.63133907,242.5936645
3.940351139,95.85606384,0.587715572,100,3022.25,56.47058868,-0.63133907,242.7947072
4.474422309,97.9718399,0.372361078,100,3114.25,56.86274719,-0.63133907,242.9665697
5.063243983,99.31233978,0.136082967,100,3162,57.25490189,-0.63133907,243.207052
4.955087029,99.80223846,0.371354422,100,3215,58.03921509,-0.63133907,242.4168431
4.48922243,101.1391144,0.643238492,99.60784149,3255.25,58.4313736,-0.63133907,241.3979081
4.722245129,103.454773,0.520477294,100,3307,58.8235321,-0.63133907,240.6501154
4.74336534,105.3284912,0.516677433,100,3357.5,60,-0.63133907,240.1838558
5.199535173,107.18853,0.395827822,100,3401.5,60.39215851,-0.63133907,240.0597847
4.911487478,108.6135101,0.38357205,100,3444,61.17647171,-0.77637672,239.9380522
5.159804319,109.9943695,0.476703642,99.60784149,3490.5,61.56863022,-0.63133907,240.0960107
5.520603316,111.7105026,0.567951203,100,3536,62.35294342,-0.63133907,240.0235306
5.424610191,113.755127,0.539387597,100,3582.5,63.13725662,-0.63133907,239.8424738
5.322081824,115.6969223,0.441604192,95.29412079,3631,61.56863022,-0.77637672,239.7078109
5.671920492,117.2866974,0.274501375,92.94117737,3709.25,54.50980377,-1.35652828,239.7323052
5.723036913,118.2749023,0.320142111,85.88235474,3744,41.5686264,-2.22675419,239.6969496
5.830281496,119.4274139,0.241360133,71.76470947,3767.25,35.68627548,-2.80690575,239.627145
5.874257661,120.2963104,0.228900911,65.88235474,3791.25,33.72549057,-3.532094,239.5807716
5.186819837,121.1203537,0.118442111,65.09803772,3803,32.54901886,-3.67713165,239.4984005
5.088459493,121.5467453,0.196119944,59.2156868,3822.5,30.58823586,-3.8221693,239.4779645
4.715083838,122.2527771,0.063112047,54.11764908,3836,28.62745094,-4.69239616,239.3896465
4.794980139,122.4799805,-0.199394228,49.01960754,3838.5,27.84313774,-5.70765972,239.1005908
4.531815412,121.7621613,-0.069603389,48.62745285,3835,27.84313774,-5.85269737,238.9128447
4.006726178,121.5115891,-0.196832022,47.45098114,3839,26.27450943,-7.01299953,238.6907522
3.960311195,120.8029938,0.290718081,38.03921509,3828.5,25.09803963,-7.59315062,238.5043278
3.862590833,121.8495789,0.312341053,36.07843018,3818.75,24.70588303,-7.59315062,238.441609
3.161923456,122.9740067,-0.181179047,34.11764908,3802.75,24.70588303,-7.88322592,238.5207745
3.067401874,122.3217621,-0.342006683,33.72549057,3795.75,24.31372643,-7.88322592,238.505858
2.960951757,121.090538,-0.263591342,34.11764908,3776.5,24.31372643,-7.88322592,238.088088
2.838815952,120.1416092,-0.315712822,33.72549057,3761,23.92156982,-7.88322592,238.0960728
3.026775429,119.005043,-0.262012481,34.11764908,3742,23.92156982,-7.88322592,238.3738087
2.965383028,118.0617981,-0.169152156,34.11764908,3725.75,23.92156982,-7.88322592,238.5382861
2.69850522,117.4528503,-0.107589297,33.72549057,3709.25,23.92156982,-7.88322592,238.6394162
3.023224113,117.0655289,-0.039897494,33.72549057,3693.75,23.92156982,-7.88322592,238.8486659
2.728245047,116.9218979,-0.244678922,34.11764908,3680.25,23.92156982,-7.73818827,239.1652802
2.855186139,116.0410538,-0.082802242,35.68627548,3649,24.31372643,-7.59315062,239.2842039
2.699651052,115.7429657,-0.045871736,35.68627548,3644.25,24.31372643,-7.44811296,239.2647933
2.83693443,115.5778275,-0.090522764,37.64706039,3627.25,24.70588303,-7.30307531,239.5401474
2.846618856,115.2519455,0,38.03921509,3627.25,25.09803963,-7.30307531,239.9610633
2.910417338,115.2519455,-0.045265622,46.27450943,3626.75,27.84313774,-5.12750912,239.9610633
2.985089353,115.0889893,-0.040635003,58.4313736,3631,29.41176605,-4.54735851,240.2986283
3.577099474,114.9427033,0.194193522,63.13725662,3644.25,30.58823586,-3.96720695,241.9224643
3.873192179,115.6417999,-0.0055631,64.31372833,3652.5,31.76470566,-3.96720695,241.8099535
4.282655053,115.6217728,0.105389489,66.66666412,3665,32.15686417,-3.67713165,241.6014258
4.599404763,116.0011749,0.127783881,68.23529816,3680.75,32.94117737,-3.38705635,241.6447718
4.610745233,116.4611969,0.474145678,68.23529816,3692.5,32.94117737,-3.38705635,242.0218297
4.643463828,118.1681213,0.127035775,67.84313965,3717.75,32.94117737,-3.532094,242.7817541
4.654576717,118.6254501,0.017475553,67.45098114,3730.5,32.94117737,-3.532094,243.1487535
4.812730907,118.6883621,0.0612598,60.7843132,3736,30.98039246,-3.38705635,243.1168387
4.748289486,118.9088974,0.020535786,56.07843399,3743.25,29.80392265,-4.54735851,243.1690655
4.758464392,118.9828262,-0.024613275,56.47058868,3742.5,29.80392265,-4.11224461,243.3591406
4.469615942,118.8942184,0.094867283,58.8235321,3756.75,31.37254906,-4.11224461,243.6916801
4.309580055,119.2357407,0.052528381,51.37255096,3762,29.41176605,-5.12750912,243.9073096
4.575519201,119.4248428,0.004768372,49.80392075,3756.75,27.84313774,-5.56262207,243.96162
4.159963132,119.442009,0.039666494,49.80392075,3755.25,27.84313774,-5.70765972,244.0351662
4.004414444,119.5848084,-0.036000147,49.80392075,3752.25,27.84313774,-5.70765972,244.1433758
3.892863107,119.4552078,-0.185523561,45.49019623,3751,26.66666794,-5.99773598,244.191368
3.719022028,118.787323,0.257239872,36.86274719,3743.75,24.70588303,-7.44811296,244.1458186
3.712407127,119.7133865,-0.167817011,45.88235474,3736.75,27.45098114,-5.99773598,244.4032787
3.179682898,119.1092453,0.057237414,47.84313965,3736.75,27.45098114,-5.12750912,244.3653233
